x,y,part.a,part.b,dist,soil,ffreq
181140.0,332500.0,1.0,0.0,0.510795,2,3
181180.0,332500.0,1.0,0.0,0.537997,2,3
181220.0,332500.0,1.0,0.0,0.554295,2,3
180340.0,332460.0,1.0,0.0,0.0,1,1
180380.0,332460.0,1.0,0.0,0.00135803,1,1
180420.0,332460.0,1.0,0.0,0.0264697,1,1
180460.0,332460.0,1.0,0.0,0.0484965,1,1
180500.0,332460.0,1.0,0.0,0.070355,1,1
180540.0,332460.0,1.0,0.0,0.0921598,1,1
180580.0,332460.0,1.0,0.0,0.113941,2,1
180620.0,332460.0,1.0,0.0,0.135709,2,1
180660.0,332460.0,1.0,0.0,0.162853,2,2
180700.0,332460.0,1.0,0.0,0.190091,2,2
180740.0,332460.0,1.0,0.0,0.211846,2,2
180780.0,332460.0,1.0,0.0,0.244466,2,2
180820.0,332460.0,1.0,0.0,0.271622,2,2
180860.0,332460.0,1.0,0.0,0.298832,2,1
180900.0,332460.0,1.0,0.0,0.331446,2,3
180940.0,332460.0,1.0,0.0,0.358606,2,3
180980.0,332460.0,1.0,0.0,0.396666,2,3
181020.0,332460.0,1.0,0.0,0.423837,2,3
181060.0,332460.0,1.0,0.0,0.461892,2,3
181100.0,332460.0,1.0,0.0,0.489064,2,3
181140.0,332460.0,1.0,0.0,0.516258,2,3
181180.0,332460.0,1.0,0.0,0.554278,2,3
180300.0,332420.0,1.0,0.0,0.0,1,1
180340.0,332420.0,1.0,0.0,0.00135803,1,1
180380.0,332420.0,1.0,0.0,0.0264697,1,1
180420.0,332420.0,1.0,0.0,0.0484965,1,1
180460.0,332420.0,1.0,0.0,0.070355,1,1
180500.0,332420.0,1.0,0.0,0.0921598,2,1
180540.0,332420.0,1.0,0.0,0.113941,2,1
180580.0,332420.0,1.0,0.0,0.135709,2,1
180620.0,332420.0,1.0,0.0,0.157469,2,1
180660.0,332420.0,1.0,0.0,0.179224,2,2
180700.0,332420.0,1.0,0.0,0.20637,2,2
180740.0,332420.0,1.0,0.0,0.233593,2,2
180780.0,332420.0,1.0,0.0,0.255343,2,2
180820.0,332420.0,1.0,0.0,0.287957,2,1
180860.0,332420.0,1.0,0.0,0.315116,2,2
180900.0,332420.0,1.0,0.0,0.342321,2,3
180940.0,332420.0,1.0,0.0,0.374932,2,1
180980.0,332420.0,1.0,0.0,0.402094,2,3
181020.0,332420.0,1.0,0.0,0.44015,2,3
181060.0,332420.0,1.0,0.0,0.467322,2,3
181100.0,332420.0,1.0,0.0,0.505375,2,3
181140.0,332420.0,1.0,0.0,0.532548,2,3
181180.0,332420.0,1.0,0.0,0.554289,2,3
180260.0,332380.0,1.0,0.0,0.0,1,1
180300.0,332380.0,1.0,0.0,0.0054321,1,1
180340.0,332380.0,1.0,0.0,0.0264697,1,1
180380.0,332380.0,1.0,0.0,0.0484965,2,1
180420.0,332380.0,1.0,0.0,0.070355,2,1
180460.0,332380.0,1.0,0.0,0.0921598,2,1
180500.0,332380.0,1.0,0.0,0.113941,2,1
180540.0,332380.0,1.0,0.0,0.135709,2,1
180580.0,332380.0,1.0,0.0,0.157469,2,2
180620.0,332380.0,1.0,0.0,0.179224,2,2
180660.0,332380.0,1.0,0.0,0.200976,2,2
180700.0,332380.0,1.0,0.0,0.222726,2,2
180740.0,332380.0,1.0,0.0,0.249874,2,2
180780.0,332380.0,1.0,0.0,0.27708700000000003,2,1
180820.0,332380.0,1.0,0.0,0.298835,2,2
180860.0,332380.0,1.0,0.0,0.331446,2,2
180900.0,332380.0,1.0,0.0,0.358606,2,3
180940.0,332380.0,1.0,0.0,0.385807,2,3
180980.0,332380.0,1.0,0.0,0.418417,2,3
181020.0,332380.0,1.0,0.0,0.44558,2,3
181060.0,332380.0,1.0,0.0,0.483634,2,3
181100.0,332380.0,1.0,0.0,0.510806,2,3
181140.0,332380.0,1.0,0.0,0.548857,2,3
180140.0,332340.0,1.0,0.0,0.0,1,1
180180.0,332340.0,1.0,0.0,0.0,1,1
180220.0,332340.0,1.0,0.0,0.00135803,1,1
180260.0,332340.0,1.0,0.0,0.0122243,1,1
180300.0,332340.0,1.0,0.0,0.0373369,1,1
180340.0,332340.0,1.0,0.0,0.0537889,2,1
180380.0,332340.0,1.0,0.0,0.070355,2,1
180420.0,332340.0,1.0,0.0,0.0921598,2,1
180460.0,332340.0,1.0,0.0,0.113941,2,1
180500.0,332340.0,1.0,0.0,0.135709,2,1
180540.0,332340.0,1.0,0.0,0.157469,2,1
180580.0,332340.0,1.0,0.0,0.179224,2,2
180620.0,332340.0,1.0,0.0,0.200976,2,2
180660.0,332340.0,1.0,0.0,0.222726,2,2
180700.0,332340.0,1.0,0.0,0.244474,2,2
180740.0,332340.0,1.0,0.0,0.26622,2,1
180780.0,332340.0,1.0,0.0,0.29337,2,1
180820.0,332340.0,1.0,0.0,0.320577,2,2
180860.0,332340.0,1.0,0.0,0.342324,2,2
180900.0,332340.0,1.0,0.0,0.374932,2,3
180940.0,332340.0,1.0,0.0,0.402094,2,1
180980.0,332340.0,1.0,0.0,0.429292,2,3
181020.0,332340.0,1.0,0.0,0.4619,2,3
181060.0,332340.0,1.0,0.0,0.489064,2,3
181100.0,332340.0,1.0,0.0,0.527116,2,3
181140.0,332340.0,1.0,0.0,0.543478,2,3
180020.0,332300.0,1.0,0.0,0.0,1,1
180060.0,332300.0,1.0,0.0,0.0,1,1
180100.0,332300.0,1.0,0.0,0.0,1,1
180140.0,332300.0,1.0,0.0,0.0122243,1,1
180180.0,332300.0,1.0,0.0,0.0316606,1,1
180220.0,332300.0,1.0,0.0,0.0316663,1,1
180260.0,332300.0,1.0,0.0,0.0484884,1,1
180300.0,332300.0,1.0,0.0,0.0593662,1,1
180340.0,332300.0,1.0,0.0,0.081222,2,1
180380.0,332300.0,1.0,0.0,0.0975136,2,1
180420.0,332300.0,1.0,0.0,0.113941,2,1
180460.0,332300.0,1.0,0.0,0.135709,2,1
180500.0,332300.0,1.0,0.0,0.157469,2,2
180540.0,332300.0,1.0,0.0,0.179224,2,2
180580.0,332300.0,1.0,0.0,0.200976,2,2
180620.0,332300.0,1.0,0.0,0.222726,2,2
180660.0,332300.0,1.0,0.0,0.244474,2,2
180700.0,332300.0,1.0,0.0,0.26622,2,1
180740.0,332300.0,1.0,0.0,0.287966,2,2
180780.0,332300.0,1.0,0.0,0.30971,2,2
180820.0,332300.0,1.0,0.0,0.336861,2,2
180860.0,332300.0,1.0,0.0,0.364064,2,2
180900.0,332300.0,1.0,0.0,0.38581,2,3
180940.0,332300.0,1.0,0.0,0.418417,2,1
180980.0,332300.0,1.0,0.0,0.44558,2,1
181020.0,332300.0,1.0,0.0,0.472776,2,3
181060.0,332300.0,1.0,0.0,0.505383,2,3
181100.0,332300.0,1.0,0.0,0.532548,2,3
179860.0,332260.0,1.0,0.0,0.0,1,1
179900.0,332260.0,1.0,0.0,0.0,1,1
179940.0,332260.0,1.0,0.0,0.0,1,1
179980.0,332260.0,1.0,0.0,0.0054321,1,1
180020.0,332260.0,1.0,0.0,0.0054321,1,1
180060.0,332260.0,1.0,0.0,0.0264645,1,1
180100.0,332260.0,1.0,0.0,0.0316606,1,1
180140.0,332260.0,1.0,0.0,0.0373395,1,1
180180.0,332260.0,1.0,0.0,0.059361,1,1
180220.0,332260.0,1.0,0.0,0.0756649,1,1
180260.0,332260.0,1.0,0.0,0.0756869,1,2
180300.0,332260.0,1.0,0.0,0.0921516,1,2
180340.0,332260.0,1.0,0.0,0.103029,2,2
180380.0,332260.0,1.0,0.0,0.124808,2,1
180420.0,332260.0,1.0,0.0,0.141086,2,2
180460.0,332260.0,1.0,0.0,0.157469,2,2
180500.0,332260.0,1.0,0.0,0.179224,2,2
180540.0,332260.0,1.0,0.0,0.200976,2,2
180580.0,332260.0,1.0,0.0,0.222726,2,2
180620.0,332260.0,1.0,0.0,0.244474,2,2
180660.0,332260.0,1.0,0.0,0.26622,2,2
180700.0,332260.0,1.0,0.0,0.287966,2,2
180740.0,332260.0,1.0,0.0,0.30971,2,2
180780.0,332260.0,1.0,0.0,0.331454,2,2
180820.0,332260.0,1.0,0.0,0.353197,2,2
180860.0,332260.0,1.0,0.0,0.38035,2,2
180900.0,332260.0,1.0,0.0,0.40755,2,3
180940.0,332260.0,1.0,0.0,0.429295,2,3
180980.0,332260.0,1.0,0.0,0.4619,2,2
181020.0,332260.0,1.0,0.0,0.489064,2,3
181060.0,332260.0,1.0,0.0,0.516258,2,3
181100.0,332260.0,1.0,0.0,0.543467,2,3
179700.0,332220.0,1.0,0.0,0.0,1,1
179740.0,332220.0,1.0,0.0,0.0,1,1
179780.0,332220.0,1.0,0.0,0.00135803,1,1
179820.0,332220.0,1.0,0.0,0.0054321,1,1
179860.0,332220.0,1.0,0.0,0.0122243,1,1
179900.0,332220.0,1.0,0.0,0.0316606,1,1
179940.0,332220.0,1.0,0.0,0.0316606,1,1
179980.0,332220.0,1.0,0.0,0.0373369,1,1
180020.0,332220.0,1.0,0.0,0.0537723,1,1
180060.0,332220.0,1.0,0.0,0.0537889,1,1
180100.0,332220.0,1.0,0.0,0.0703333,1,1
180140.0,332220.0,1.0,0.0,0.0756759,1,1
180180.0,332220.0,1.0,0.0,0.0812247,1,1
180220.0,332220.0,1.0,0.0,0.103021,2,1
180260.0,332220.0,1.0,0.0,0.119286,2,1
180300.0,332220.0,1.0,0.0,0.119308,2,1
180340.0,332220.0,1.0,0.0,0.1357,2,2
180380.0,332220.0,1.0,0.0,0.14657800000000001,2,2
180420.0,332220.0,1.0,0.0,0.168336,2,2
180460.0,332220.0,1.0,0.0,0.184614,2,2
180500.0,332220.0,1.0,0.0,0.200976,2,2
180540.0,332220.0,1.0,0.0,0.222726,2,2
180580.0,332220.0,1.0,0.0,0.244474,2,1
180620.0,332220.0,1.0,0.0,0.26622,2,2
180660.0,332220.0,1.0,0.0,0.287966,2,2
180700.0,332220.0,1.0,0.0,0.30971,2,2
180740.0,332220.0,1.0,0.0,0.331454,2,1
180780.0,332220.0,1.0,0.0,0.353197,2,1
180820.0,332220.0,1.0,0.0,0.37494,2,2
180860.0,332220.0,1.0,0.0,0.396683,2,2
180900.0,332220.0,1.0,0.0,0.423837,2,3
180940.0,332220.0,1.0,0.0,0.451034,2,2
180980.0,332220.0,1.0,0.0,0.472778,2,3
181020.0,332220.0,1.0,0.0,0.505383,2,3
181060.0,332220.0,1.0,0.0,0.528931,2,3
179660.0,332180.0,1.0,0.0,0.0,1,1
179700.0,332180.0,1.0,0.0,0.0054321,1,1
179740.0,332180.0,1.0,0.0,0.0264645,1,1
179780.0,332180.0,1.0,0.0,0.0316663,1,1
179820.0,332180.0,1.0,0.0,0.0484831,1,1
179860.0,332180.0,1.0,0.0,0.0537778,1,2
179900.0,332180.0,1.0,0.0,0.059361,1,1
179940.0,332180.0,1.0,0.0,0.0756594,1,1
179980.0,332180.0,1.0,0.0,0.0756759,1,1
180020.0,332180.0,1.0,0.0,0.0812167,1,1
180060.0,332180.0,1.0,0.0,0.0974916,1,1
180100.0,332180.0,1.0,0.0,0.0975136,1,1
180140.0,332180.0,1.0,0.0,0.113916,1,1
180180.0,332180.0,1.0,0.0,0.119297,1,1
180220.0,332180.0,1.0,0.0,0.12481,2,1
180260.0,332180.0,1.0,0.0,0.14657,2,1
180300.0,332180.0,1.0,0.0,0.162831,2,1
180340.0,332180.0,1.0,0.0,0.162853,2,1
180380.0,332180.0,1.0,0.0,0.179216,2,1
180420.0,332180.0,1.0,0.0,0.190094,2,1
180460.0,332180.0,1.0,0.0,0.211843,2,1
180500.0,332180.0,1.0,0.0,0.228123,2,1
180540.0,332180.0,1.0,0.0,0.244474,2,2
180580.0,332180.0,1.0,0.0,0.26622,2,2
180620.0,332180.0,1.0,0.0,0.287966,2,2
180660.0,332180.0,1.0,0.0,0.30971,2,2
180700.0,332180.0,1.0,0.0,0.331454,2,2
180740.0,332180.0,1.0,0.0,0.353197,2,2
180780.0,332180.0,1.0,0.0,0.37494,2,2
180820.0,332180.0,1.0,0.0,0.396683,2,2
180860.0,332180.0,1.0,0.0,0.418425,2,2
180900.0,332180.0,1.0,0.0,0.440167,2,3
180940.0,332180.0,1.0,0.0,0.467322,2,3
180980.0,332180.0,1.0,0.0,0.494517,2,3
181020.0,332180.0,1.0,0.0,0.516261,2,3
181060.0,332180.0,1.0,0.0,0.543462,2,3
179620.0,332140.0,1.0,0.0,0.0,1,1
179660.0,332140.0,1.0,0.0,0.0122243,1,1
179700.0,332140.0,1.0,0.0,0.0373369,1,1
179740.0,332140.0,1.0,0.0,0.0537889,1,1
179780.0,332140.0,1.0,0.0,0.0703387,1,2
179820.0,332140.0,1.0,0.0,0.0756869,1,1
179860.0,332140.0,1.0,0.0,0.0921353,1,2
179900.0,332140.0,1.0,0.0,0.0975026,1,1
179940.0,332140.0,1.0,0.0,0.103019,1,1
179980.0,332140.0,1.0,0.0,0.119275,1,1
180020.0,332140.0,1.0,0.0,0.119297,1,1
180060.0,332140.0,1.0,0.0,0.124802,1,1
180100.0,332140.0,1.0,0.0,0.141064,1,1
180140.0,332140.0,1.0,0.0,0.141086,1,1
180180.0,332140.0,1.0,0.0,0.157444,1,1
180220.0,332140.0,1.0,0.0,0.162842,2,1
180260.0,332140.0,1.0,0.0,0.168339,2,1
180300.0,332140.0,1.0,0.0,0.190086,2,1
180340.0,332140.0,1.0,0.0,0.206348,2,2
180380.0,332140.0,1.0,0.0,0.20637,2,1
180420.0,332140.0,1.0,0.0,0.222718,2,2
180460.0,332140.0,1.0,0.0,0.233596,2,1
180500.0,332140.0,1.0,0.0,0.255341,2,2
180540.0,332140.0,1.0,0.0,0.271622,2,2
180580.0,332140.0,1.0,0.0,0.287966,2,2
180620.0,332140.0,1.0,0.0,0.30971,2,2
180660.0,332140.0,1.0,0.0,0.331454,2,2
180700.0,332140.0,1.0,0.0,0.353197,2,2
180740.0,332140.0,1.0,0.0,0.37494,2,2
180780.0,332140.0,1.0,0.0,0.396683,2,2
180820.0,332140.0,1.0,0.0,0.418425,2,2
180860.0,332140.0,1.0,0.0,0.440167,2,2
180900.0,332140.0,1.0,0.0,0.461908,2,2
180940.0,332140.0,1.0,0.0,0.48365,2,3
180980.0,332140.0,1.0,0.0,0.510806,2,3
181020.0,332140.0,1.0,0.0,0.536177,2,3
179580.0,332100.0,1.0,0.0,0.0054321,1,1
179620.0,332100.0,1.0,0.0,0.0264645,1,1
179660.0,332100.0,1.0,0.0,0.0373395,1,1
179700.0,332100.0,1.0,0.0,0.0593662,1,1
179740.0,332100.0,1.0,0.0,0.081222,1,2
179780.0,332100.0,1.0,0.0,0.0975136,1,2
179820.0,332100.0,1.0,0.0,0.113924,1,2
179860.0,332100.0,1.0,0.0,0.119308,1,1
179900.0,332100.0,1.0,0.0,0.135684,1,1
179940.0,332100.0,1.0,0.0,0.141075,1,1
179980.0,332100.0,1.0,0.0,0.146568,1,1
180020.0,332100.0,1.0,0.0,0.16282,1,2
180060.0,332100.0,1.0,0.0,0.162842,1,2
180100.0,332100.0,1.0,0.0,0.168331,1,2
180140.0,332100.0,1.0,0.0,0.184592,1,2
180180.0,332100.0,1.0,0.0,0.184614,1,2
180220.0,332100.0,1.0,0.0,0.200952,2,2
180260.0,332100.0,1.0,0.0,0.206359,2,2
180300.0,332100.0,1.0,0.0,0.211846,2,1
180340.0,332100.0,1.0,0.0,0.233587,2,2
180380.0,332100.0,1.0,0.0,0.249852,2,2
180420.0,332100.0,1.0,0.0,0.249874,2,2
180460.0,332100.0,1.0,0.0,0.266212,2,2
180500.0,332100.0,1.0,0.0,0.27709,2,2
180540.0,332100.0,1.0,0.0,0.298832,2,2
180580.0,332100.0,1.0,0.0,0.315116,2,2
180620.0,332100.0,1.0,0.0,0.331454,2,2
180660.0,332100.0,1.0,0.0,0.353197,2,2
180700.0,332100.0,1.0,0.0,0.37494,2,2
180740.0,332100.0,1.0,0.0,0.396683,2,2
180780.0,332100.0,1.0,0.0,0.418425,2,2
180820.0,332100.0,1.0,0.0,0.440167,2,2
180860.0,332100.0,1.0,0.0,0.461908,2,2
180900.0,332100.0,1.0,0.0,0.48365,2,3
180940.0,332100.0,1.0,0.0,0.505391,2,3
180980.0,332100.0,1.0,0.0,0.527132,2,3
181020.0,332100.0,1.0,0.0,0.543473,2,3
179580.0,332060.0,0.0,1.0,0.0054321,1,1
179620.0,332060.0,1.0,0.0,0.0484831,1,1
179660.0,332060.0,1.0,0.0,0.0703468,1,2
179700.0,332060.0,1.0,0.0,0.0812247,1,1
179740.0,332060.0,1.0,0.0,0.103029,1,2
179780.0,332060.0,1.0,0.0,0.124808,1,2
179820.0,332060.0,1.0,0.0,0.141086,1,1
179860.0,332060.0,1.0,0.0,0.157453,1,1
179900.0,332060.0,1.0,0.0,0.162853,1,1
179940.0,332060.0,1.0,0.0,0.1792,1,2
179980.0,332060.0,1.0,0.0,0.184603,1,2
180020.0,332060.0,1.0,0.0,0.190083,1,2
180060.0,332060.0,1.0,0.0,0.206337,1,2
180100.0,332060.0,1.0,0.0,0.206359,1,2
180140.0,332060.0,1.0,0.0,0.211838,1,2
180180.0,332060.0,1.0,0.0,0.228101,1,2
180220.0,332060.0,1.0,0.0,0.228123,2,2
180260.0,332060.0,1.0,0.0,0.244449,2,1
180300.0,332060.0,1.0,0.0,0.249863,2,2
180340.0,332060.0,1.0,0.0,0.255343,2,2
180380.0,332060.0,1.0,0.0,0.277082,2,2
180420.0,332060.0,1.0,0.0,0.293348,2,2
180460.0,332060.0,1.0,0.0,0.29337,2,2
180500.0,332060.0,1.0,0.0,0.309702,2,2
180540.0,332060.0,1.0,0.0,0.32058,2,2
180580.0,332060.0,1.0,0.0,0.342321,2,2
180620.0,332060.0,1.0,0.0,0.358606,2,2
180660.0,332060.0,1.0,0.0,0.37494,2,2
180700.0,332060.0,1.0,0.0,0.396683,2,2
180740.0,332060.0,1.0,0.0,0.418425,2,2
180780.0,332060.0,1.0,0.0,0.440167,2,2
180820.0,332060.0,1.0,0.0,0.461908,2,2
180860.0,332060.0,1.0,0.0,0.48365,2,2
180900.0,332060.0,1.0,0.0,0.505391,2,3
180940.0,332060.0,1.0,0.0,0.527132,2,3
180980.0,332060.0,1.0,0.0,0.54348,2,3
179540.0,332020.0,0.0,1.0,0.0,1,1
179580.0,332020.0,0.0,1.0,0.0122243,1,1
179620.0,332020.0,0.0,1.0,0.0537778,1,2
179660.0,332020.0,1.0,0.0,0.0921353,1,2
179700.0,332020.0,1.0,0.0,0.113932,1,2
179740.0,332020.0,1.0,0.0,0.12481,1,2
179780.0,332020.0,1.0,0.0,0.14657800000000001,1,1
179820.0,332020.0,1.0,0.0,0.168336,1,2
179860.0,332020.0,1.0,0.0,0.184614,1,2
179900.0,332020.0,1.0,0.0,0.20096,1,2
179940.0,332020.0,1.0,0.0,0.20637,1,2
179980.0,332020.0,1.0,0.0,0.222701,1,2
180020.0,332020.0,1.0,0.0,0.228112,1,2
180060.0,332020.0,1.0,0.0,0.233585,1,2
180100.0,332020.0,1.0,0.0,0.249841,1,2
180140.0,332020.0,1.0,0.0,0.249863,2,2
180180.0,332020.0,1.0,0.0,0.255335,2,2
180220.0,332020.0,1.0,0.0,0.2716,2,2
180260.0,332020.0,1.0,0.0,0.271622,2,1
180300.0,332020.0,1.0,0.0,0.287941,2,1
180340.0,332020.0,1.0,0.0,0.293359,2,2
180380.0,332020.0,1.0,0.0,0.298835,2,2
180420.0,332020.0,1.0,0.0,0.320572,2,1
180460.0,332020.0,1.0,0.0,0.33684,2,1
180500.0,332020.0,1.0,0.0,0.336861,2,2
180540.0,332020.0,1.0,0.0,0.353189,2,2
180580.0,332020.0,1.0,0.0,0.364067,2,2
180620.0,332020.0,1.0,0.0,0.385807,2,2
180660.0,332020.0,1.0,0.0,0.402094,2,2
180700.0,332020.0,1.0,0.0,0.418425,2,2
180740.0,332020.0,1.0,0.0,0.440167,2,2
180780.0,332020.0,1.0,0.0,0.461908,2,2
180820.0,332020.0,1.0,0.0,0.48365,2,2
180860.0,332020.0,1.0,0.0,0.505391,2,2
180900.0,332020.0,1.0,0.0,0.527132,2,3
180940.0,332020.0,1.0,0.0,0.54887300000000006,2,3
180980.0,332020.0,1.0,0.0,0.565212,2,3
179540.0,331980.0,0.0,1.0,0.0,1,1
179580.0,331980.0,0.0,1.0,0.0316606,1,1
179620.0,331980.0,0.0,1.0,0.059361,1,2
179660.0,331980.0,0.0,1.0,0.0975026,1,2
179700.0,331980.0,1.0,0.0,0.135684,1,2
179740.0,331980.0,1.0,0.0,0.157461,1,2
179780.0,331980.0,1.0,0.0,0.168339,1,2
179820.0,331980.0,1.0,0.0,0.190094,1,2
179860.0,331980.0,1.0,0.0,0.211843,1,2
179900.0,331980.0,1.0,0.0,0.228123,1,2
179940.0,331980.0,1.0,0.0,0.244457,1,2
179980.0,331980.0,1.0,0.0,0.249874,1,2
180020.0,331980.0,1.0,0.0,0.266196,1,2
180060.0,331980.0,1.0,0.0,0.271611,2,2
180100.0,331980.0,1.0,0.0,0.277079,2,2
180140.0,331980.0,1.0,0.0,0.293337,2,2
180180.0,331980.0,1.0,0.0,0.293359,2,2
180220.0,331980.0,1.0,0.0,0.298827,2,2
180260.0,331980.0,1.0,0.0,0.315094,2,1
180300.0,331980.0,1.0,0.0,0.315116,2,1
180340.0,331980.0,1.0,0.0,0.331429,2,2
180380.0,331980.0,1.0,0.0,0.336851,2,2
180420.0,331980.0,1.0,0.0,0.342324,2,2
180460.0,331980.0,1.0,0.0,0.364059,2,1
180500.0,331980.0,1.0,0.0,0.380328,2,2
180540.0,331980.0,1.0,0.0,0.38035,2,2
180580.0,331980.0,1.0,0.0,0.396675,2,2
180620.0,331980.0,1.0,0.0,0.407552,2,2
180660.0,331980.0,1.0,0.0,0.429292,2,2
180700.0,331980.0,1.0,0.0,0.44558,2,2
180740.0,331980.0,1.0,0.0,0.461908,2,2
180780.0,331980.0,1.0,0.0,0.48365,2,2
180820.0,331980.0,1.0,0.0,0.505391,2,2
180860.0,331980.0,1.0,0.0,0.527132,2,2
180900.0,331980.0,1.0,0.0,0.54887300000000006,2,3
180940.0,331980.0,1.0,0.0,0.56522,2,3
179540.0,331940.0,0.0,1.0,0.0054321,1,1
179580.0,331940.0,0.0,1.0,0.0373369,1,1
179620.0,331940.0,0.0,1.0,0.0756759,1,2
179660.0,331940.0,0.0,1.0,0.103024,1,2
179700.0,331940.0,0.0,1.0,0.141075,1,2
179740.0,331940.0,1.0,0.0,0.1792,1,2
179780.0,331940.0,1.0,0.0,0.200968,1,2
179820.0,331940.0,1.0,0.0,0.211846,1,2
179860.0,331940.0,1.0,0.0,0.233596,1,2
179900.0,331940.0,1.0,0.0,0.255341,1,2
179940.0,331940.0,1.0,0.0,0.271622,1,2
179980.0,331940.0,1.0,0.0,0.287949,1,2
180020.0,331940.0,1.0,0.0,0.29337,2,2
180060.0,331940.0,1.0,0.0,0.309686,2,2
180100.0,331940.0,1.0,0.0,0.315105,2,2
180140.0,331940.0,1.0,0.0,0.320569,2,2
180180.0,331940.0,1.0,0.0,0.336829,2,2
180220.0,331940.0,1.0,0.0,0.336851,2,2
180260.0,331940.0,1.0,0.0,0.342316,2,2
180300.0,331940.0,1.0,0.0,0.358584,2,1
180340.0,331940.0,1.0,0.0,0.358606,2,2
180380.0,331940.0,1.0,0.0,0.374916,2,2
180420.0,331940.0,1.0,0.0,0.380339,2,1
180460.0,331940.0,1.0,0.0,0.38581,2,2
180500.0,331940.0,1.0,0.0,0.407544,2,2
180540.0,331940.0,1.0,0.0,0.423815,2,3
180580.0,331940.0,1.0,0.0,0.423837,2,3
180620.0,331940.0,1.0,0.0,0.440159,2,3
180660.0,331940.0,1.0,0.0,0.451037,2,3
180700.0,331940.0,1.0,0.0,0.472776,2,2
180740.0,331940.0,1.0,0.0,0.489064,2,2
180780.0,331940.0,1.0,0.0,0.505391,2,2
180820.0,331940.0,1.0,0.0,0.527132,2,2
180860.0,331940.0,1.0,0.0,0.54887300000000006,2,2
180900.0,331940.0,1.0,0.0,0.570614,2,3
180940.0,331940.0,1.0,0.0,0.586952,2,3
179500.0,331900.0,0.0,1.0,0.0,1,1
179540.0,331900.0,0.0,1.0,0.0122243,1,2
179580.0,331900.0,0.0,1.0,0.0537778,1,2
179620.0,331900.0,0.0,1.0,0.0812194,1,2
179660.0,331900.0,0.0,1.0,0.119297,1,2
179700.0,331900.0,0.0,1.0,0.146573,1,2
179740.0,331900.0,0.0,1.0,0.184603,1,2
179780.0,331900.0,1.0,0.0,0.222701,1,2
179820.0,331900.0,1.0,0.0,0.244466,1,3
179860.0,331900.0,1.0,0.0,0.255343,1,2
179900.0,331900.0,1.0,0.0,0.27709,1,2
179940.0,331900.0,1.0,0.0,0.298832,1,2
179980.0,331900.0,1.0,0.0,0.315116,1,2
180020.0,331900.0,1.0,0.0,0.331438,2,2
180060.0,331900.0,1.0,0.0,0.336861,2,2
180100.0,331900.0,1.0,0.0,0.353173,2,2
180140.0,331900.0,1.0,0.0,0.358595,2,2
180180.0,331900.0,1.0,0.0,0.364056,2,2
180220.0,331900.0,1.0,0.0,0.380317,2,2
180260.0,331900.0,1.0,0.0,0.380339,2,2
180300.0,331900.0,1.0,0.0,0.385802,2,1
180340.0,331900.0,1.0,0.0,0.402072,2,2
180380.0,331900.0,1.0,0.0,0.402094,2,2
180420.0,331900.0,1.0,0.0,0.4184,2,2
180460.0,331900.0,1.0,0.0,0.423826,2,2
180500.0,331900.0,1.0,0.0,0.429295,2,2
180540.0,331900.0,1.0,0.0,0.451028,2,3
180580.0,331900.0,1.0,0.0,0.4673,2,3
180620.0,331900.0,1.0,0.0,0.467322,2,3
180660.0,331900.0,1.0,0.0,0.483642,2,3
180700.0,331900.0,1.0,0.0,0.49452,2,3
180740.0,331900.0,1.0,0.0,0.516258,2,3
180780.0,331900.0,1.0,0.0,0.532548,2,2
180820.0,331900.0,1.0,0.0,0.54887300000000006,2,2
180860.0,331900.0,1.0,0.0,0.570614,2,2
180900.0,331900.0,1.0,0.0,0.586959,2,3
179500.0,331860.0,0.0,1.0,0.00135803,1,1
179540.0,331860.0,0.0,1.0,0.0316663,1,2
179580.0,331860.0,0.0,1.0,0.0593636,1,2
179620.0,331860.0,0.0,1.0,0.0975026,1,2
179660.0,331860.0,0.0,1.0,0.124805,1,2
179700.0,331860.0,0.0,1.0,0.162842,1,2
179740.0,331860.0,0.0,1.0,0.190089,1,3
179780.0,331860.0,0.0,1.0,0.228112,1,3
179820.0,331860.0,1.0,0.0,0.266196,1,3
179860.0,331860.0,1.0,0.0,0.287957,1,3
179900.0,331860.0,1.0,0.0,0.298835,1,2
179940.0,331860.0,1.0,0.0,0.32058,1,2
179980.0,331860.0,1.0,0.0,0.342321,2,2
180020.0,331860.0,1.0,0.0,0.358606,2,2
180060.0,331860.0,1.0,0.0,0.374924,2,2
180100.0,331860.0,1.0,0.0,0.38035,2,2
180140.0,331860.0,1.0,0.0,0.396658,2,2
180180.0,331860.0,1.0,0.0,0.402083,2,2
180220.0,331860.0,1.0,0.0,0.407541,2,2
180260.0,331860.0,1.0,0.0,0.423804,2,2
180300.0,331860.0,1.0,0.0,0.423826,2,1
180340.0,331860.0,1.0,0.0,0.429286,2,2
180380.0,331860.0,1.0,0.0,0.445558,2,2
180420.0,331860.0,1.0,0.0,0.44558,2,2
180460.0,331860.0,1.0,0.0,0.461884,2,2
180500.0,331860.0,1.0,0.0,0.467311,2,2
180540.0,331860.0,1.0,0.0,0.472778,2,3
180580.0,331860.0,1.0,0.0,0.494511,2,3
180620.0,331860.0,1.0,0.0,0.510784,2,3
180660.0,331860.0,1.0,0.0,0.510806,2,3
180700.0,331860.0,1.0,0.0,0.527124,2,3
180740.0,331860.0,1.0,0.0,0.538002,2,3
